"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-09-1912" "6" "Iowa" "13" "Indianapolis, IN" "" 11 9 1912 "Indiana"
"L" "11-24-1912" "7" "Purdue (IN)" "34" "West Lafayette, IN" "" 11 24 1912 "Indiana"
"W" "09-27-1913" "48" "DePauw (IN)" "3" "Bloomington, IN" "" 9 27 1913 "Indiana"
"L" "10-11-1913" "7" "Chicago (IL)" "21" "Chicago, IL" "" 10 11 1913 "Indiana"
"L" "10-25-1913" "0" "Illinois" "10" "Indianapolis, IN" "" 10 25 1913 "Indiana"
"W" "11-01-1913" "7" "Ohio St." "6" "Columbus, OH" "" 11 1 1913 "Indiana"
"L" "11-08-1913" "0" "Iowa" "60" "Iowa City, IA" "" 11 8 1913 "Indiana"
"W" "11-15-1913" "21" "Northwestern (IL)" "20" "Bloomington, IN" "" 11 15 1913 "Indiana"
"L" "11-23-1913" "7" "Purdue (IN)" "42" "Bloomington, IN" "" 11 23 1913 "Indiana"
"W" "09-26-1914" "13" "DePauw (IN)" "6" "Bloomington, IN" "" 9 26 1914 "Indiana"
"L" "10-03-1914" "0" "Chicago (IL)" "34" "Chicago, IL" "" 10 3 1914 "Indiana"
"L" "10-10-1914" "0" "Illinois" "51" "Champaign, IL" "" 10 10 1914 "Indiana"
"W" "10-17-1914" "27" "Northwestern (IL)" "0" "Bloomington, IN" "" 10 17 1914 "Indiana"
"W" "10-31-1914" "48" "Miami (OH)" "3" "Bloomington, IN" "" 10 31 1914 "Indiana"
"L" "11-07-1914" "3" "Ohio St." "13" "Bloomington, IN" "" 11 7 1914 "Indiana"
"L" "11-21-1914" "13" "Purdue (IN)" "23" "West Lafayette, IN" "" 11 21 1914 "Indiana"
"W" "10-02-1915" "7" "DePauw (IN)" "0" "Bloomington, IN" "" 10 2 1915 "Indiana"
"W" "10-09-1915" "41" "Miami (OH)" "0" "Bloomington, IN" "" 10 9 1915 "Indiana"
"L" "10-16-1915" "7" "Chicago (IL)" "13" "Chicago, IL" "" 10 16 1915 "Indiana"
"T" "10-30-1915" "7" "Washington & Lee (VA)" "7" "Indianapolis, IN" "" 10 30 1915 "Indiana"
"L" "11-06-1915" "9" "Ohio St." "10" "Columbus, OH" "" 11 6 1915 "Indiana"
"W" "11-13-1915" "14" "Northwestern (IL)" "6" "Evanston, IL" "" 11 13 1915 "Indiana"
"L" "11-20-1915" "0" "Purdue (IN)" "7" "Bloomington, IN" "" 11 20 1915 "Indiana"
"W" "09-30-1916" "20" "DePauw (IN)" "0" "Bloomington, IN" "" 9 30 1916 "Indiana"
"L" "10-14-1916" "0" "Chicago (IL)" "22" "Chicago, IL" "" 10 14 1916 "Indiana"
