"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-15-1912" "7" "Western Michigan" "0" "Ypsilanti, MI" "" 11 15 1912 "Eastern Michigan"
"L" "11-23-1912" "14" "Hillsdale (MI)" "26" "Ypsilanti, MI" "" 11 23 1912 "Eastern Michigan"
"L" "10-11-1913" "0" "Michigan Freshmen" "26" "Ann Arbor, MI" "" 10 11 1913 "Eastern Michigan"
"W" "10-18-1913" "38" "Assumption College (Canada)" "0" "Ypsilanti, MI" "" 10 18 1913 "Eastern Michigan"
"T" "10-25-1913" "0" "Detroit (MI)" "0" "Ypsilanti, MI" "" 10 25 1913 "Eastern Michigan"
"L" "11-01-1913" "6" "Western Michigan" "12" "Kalamazoo, MI" "" 11 1 1913 "Eastern Michigan"
"L" "11-15-1913" "0" "Alma (MI)" "34" "Ypsilanti, MI" "" 11 15 1913 "Eastern Michigan"
"W" "11-22-1913" "6" "Hillsdale (MI)" "0" "Hillsdale, MI" "" 11 22 1913 "Eastern Michigan"
"L" "10-10-1914" "0" "Michigan Freshmen" "7" "Ann Arbor, MI" "" 10 10 1914 "Eastern Michigan"
"T" "10-16-1914" "0" "Alma (MI)" "0" "Alma, MI" "" 10 16 1914 "Eastern Michigan"
"W" "10-31-1914" "32" "Assumption College (Canada)" "10" "Ypsilanti, MI" "" 10 31 1914 "Eastern Michigan"
"W" "11-04-1914" "27" "Michigan Military Academy" "12" "Ypsilanti, MI" "" 11 4 1914 "Eastern Michigan"
"L" "11-14-1914" "0" "Western Michigan" "10" "Ypsilanti, MI" "" 11 14 1914 "Eastern Michigan"
"W" "11-21-1914" "13" "Hillsdale (MI)" "7" "Ypsilanti, MI" "" 11 21 1914 "Eastern Michigan"
"W" "10-09-1915" "33" "Assumption College (Canada)" "0" "Windsor, ON (Canada)" "" 10 9 1915 "Eastern Michigan"
"T" "10-16-1915" "0" "Michigan Freshmen" "0" "Ann Arbor, MI" "" 10 16 1915 "Eastern Michigan"
"W" "10-23-1915" "46" "Detroit (MI)" "0" "Ypsilanti, MI" "" 10 23 1915 "Eastern Michigan"
"W" "10-30-1915" "28" "Adrian (MI)" "0" "Ypsilanti, MI" "" 10 30 1915 "Eastern Michigan"
"L" "11-06-1915" "0" "Western Michigan" "19" "Kalamazoo, MI" "" 11 6 1915 "Eastern Michigan"
"W" "11-13-1915" "47" "Battle Creek Training School (MI)" "0" "Ypsilanti, MI" "" 11 13 1915 "Eastern Michigan"
"L" "11-20-1915" "0" "Hillsdale (MI)" "6" "Hillsdale, MI" "" 11 20 1915 "Eastern Michigan"
"L" "10-07-1916" "0" "Alma (MI)" "6" "Ypsilanti, MI" "" 10 7 1916 "Eastern Michigan"
"T" "10-14-1916" "0" "Michigan Freshmen" "0" "Ann Arbor, MI" "" 10 14 1916 "Eastern Michigan"
"L" "10-21-1916" "6" "Kalamazoo (MI)" "21" "Ypsilanti, MI" "" 10 21 1916 "Eastern Michigan"
"W" "10-28-1916" "12" "Detroit (MI)" "6" "Detroit, MI" "" 10 28 1916 "Eastern Michigan"
"L" "10-13-1917" "0" "Michigan Freshmen" "18" "Ann Arbor, MI" "" 10 13 1917 "Eastern Michigan"
"W" "10-17-1917" "28" "Assumption College (Canada)" "0" "Windsor, ON (Canada)" "" 10 17 1917 "Eastern Michigan"
"W" "10-20-1917" "63" "Central Michigan" "0" "Ypsilanti, MI" "" 10 20 1917 "Eastern Michigan"
"L" "10-27-1917" "0" "Olivet (MI)" "19" "Ypsilanti, MI" "" 10 27 1917 "Eastern Michigan"
"L" "11-03-1917" "0" "Alma (MI)" "29" "Alma, MI" "" 11 3 1917 "Eastern Michigan"
"L" "11-10-1917" "7" "Michigan St. Freshmen" "13" "Ypsilanti, MI" "" 11 10 1917 "Eastern Michigan"
"W" "11-24-1917" "13" "Hillsdale (MI)" "3" "Hillsdale, MI" "" 11 24 1917 "Eastern Michigan"
"L" "10-26-1918" "0" "Wayne St. (MI)" "18" "Detroit, MI" "" 10 26 1918 "Eastern Michigan"
"L" "11-02-1918" "6" "Michigan Student Army Trg Corps" "7" "Ann Arbor, MI" "" 11 2 1918 "Eastern Michigan"
"W" "11-09-1918" "20" "Hillsdale (MI)" "6" "Hillsdale, MI" "" 11 9 1918 "Eastern Michigan"
"W" "10-16-1919" "12" "Assumption College (Canada)" "0" "Ypsilanti, MI" "" 10 16 1919 "Eastern Michigan"
