"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "12-04-1937" "15" "Southern Methodist (TX)" "7" "Dallas, TX" "" 12 4 1937 "Rice (TX)"
"W" "01-01-1938" "28" "Colorado" "14" "Dallas, TX" "Cotton Bowl" 1 1 1938 "Rice (TX)"
"L" "10-01-1938" "6" "Oklahoma" "7" "Houston, TX" "" 10 1 1938 "Rice (TX)"
"L" "10-08-1938" "0" "Louisiana St." "3" "Baton Rouge, LA" "" 10 8 1938 "Rice (TX)"
"L" "10-15-1938" "17" "Tulane (LA)" "26" "New Orleans, LA" "" 10 15 1938 "Rice (TX)"
"W" "10-22-1938" "13" "Texas" "6" "Houston, TX" "" 10 22 1938 "Rice (TX)"
"W" "10-29-1938" "14" "Auburn (AL)" "0" "Houston, TX" "" 10 29 1938 "Rice (TX)"
"W" "11-05-1938" "3" "Arkansas" "0" "Fayetteville, AR" "" 11 5 1938 "Rice (TX)"
"L" "11-12-1938" "0" "Texas A&M" "27" "College Station, TX" "" 11 12 1938 "Rice (TX)"
"L" "11-19-1938" "7" "Texas Christian" "29" "Houston, TX" "" 11 19 1938 "Rice (TX)"
"L" "11-26-1938" "6" "Baylor (TX)" "21" "Houston, TX" "" 11 26 1938 "Rice (TX)"
"W" "12-03-1938" "25" "Southern Methodist (TX)" "14" "Houston, TX" "" 12 3 1938 "Rice (TX)"
"L" "09-30-1939" "12" "Vanderbilt (TN)" "13" "Houston, TX" "" 9 30 1939 "Rice (TX)"
"W" "10-07-1939" "13" "Centenary (LA)" "0" "Houston, TX" "" 10 7 1939 "Rice (TX)"
"L" "10-14-1939" "0" "Louisiana St." "7" "Baton Rouge, LA" "" 10 14 1939 "Rice (TX)"
"L" "10-21-1939" "8" "Sam Houston St. (TX)" "9" "Houston, TX" "" 10 21 1939 "Rice (TX)"
"L" "10-28-1939" "12" "Texas" "26" "Austin, TX" "" 10 28 1939 "Rice (TX)"
