"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-20-1926" "16" "Oregon" "0" "Corvallis, OR" "" 11 20 1926 "Oregon St."
"W" "11-25-1926" "29" "Marquette (WI)" "0" "Milwaukee, WI" "" 11 25 1926 "Oregon St."
"W" "10-01-1927" "25" "California-Davis" "6" "Corvallis, OR" "" 10 1 1927 "Oregon St."
"L" "10-08-1927" "12" "Southern California" "13" "Los Angeles, CA" "" 10 8 1927 "Oregon St."
"L" "10-22-1927" "6" "Stanford (CA)" "20" "Portland, OR" "" 10 22 1927 "Oregon St."
"W" "10-29-1927" "13" "Washington St." "6" "Corvallis, OR" "" 10 29 1927 "Oregon St."
"W" "11-12-1927" "21" "Oregon" "7" "Eugene, OR" "" 11 12 1927 "Oregon St."
"L" "11-19-1927" "7" "Idaho" "12" "Portland, OR" "" 11 19 1927 "Oregon St."
"T" "11-26-1927" "14" "Carnegie Mellon (PA)" "14" "Portland, OR" "" 11 26 1927 "Oregon St."
"W" "09-29-1928" "14" "California-Davis" "0" "Corvallis, OR" "" 9 29 1928 "Oregon St."
"L" "10-06-1928" "0" "Southern California" "19" "Los Angeles, CA" "" 10 6 1928 "Oregon St."
"W" "10-13-1928" "41" "Portland (OR)" "0" "Portland, OR" "" 10 13 1928 "Oregon St."
"W" "10-13-1928" "46" "Pacific (OR)" "0" "Portland, OR" "" 10 13 1928 "Oregon St."
"L" "10-20-1928" "7" "Washington St." "9" "Pullman, WA" "" 10 20 1928 "Oregon St."
"W" "10-27-1928" "29" "Washington" "0" "Seattle, WA" "" 10 27 1928 "Oregon St."
"W" "11-03-1928" "44" "Montana" "0" "Corvallis, OR" "" 11 3 1928 "Oregon St."
"L" "11-17-1928" "0" "Oregon" "12" "Corvallis, OR" "" 11 17 1928 "Oregon St."
"W" "11-29-1928" "25" "New York (NY)" "13" "New York, NY" "Yankee Stadium" 11 29 1928 "Oregon St."
"W" "09-21-1929" "37" "Willamette (OR)" "6" "Corvallis, OR" "" 9 21 1929 "Oregon St."
"W" "09-28-1929" "19" "California-Davis" "0" "Corvallis, OR" "" 9 28 1929 "Oregon St."
"L" "10-05-1929" "7" "Southern California" "21" "Los Angeles, CA" "" 10 5 1929 "Oregon St."
"W" "10-12-1929" "71" "Portland (OR)" "7" "Corvallis, OR" "" 10 12 1929 "Oregon St."
"L" "10-19-1929" "7" "Stanford (CA)" "40" "Stanford, CA" "" 10 19 1929 "Oregon St."
"W" "10-26-1929" "27" "Idaho" "0" "Corvallis, OR" "" 10 26 1929 "Oregon St."
"L" "11-02-1929" "0" "Washington St." "9" "Portland, OR" "" 11 2 1929 "Oregon St."
"L" "11-16-1929" "0" "Oregon" "16" "Eugene, OR" "" 11 16 1929 "Oregon St."
"W" "11-23-1929" "14" "Detroit (MI)" "7" "Detroit, MI" "" 11 23 1929 "Oregon St."
"W" "09-20-1930" "48" "Willamette (OR)" "0" "Corvallis, OR" "" 9 20 1930 "Oregon St."
"W" "09-27-1930" "16" "Gonzaga (WA)" "6" "Corvallis, OR" "" 9 27 1930 "Oregon St."
"L" "10-04-1930" "7" "Southern California" "27" "Los Angeles, CA" "" 10 4 1930 "Oregon St."
"W" "10-10-1930" "20" "California-Davis" "0" "Corvallis, OR" "" 10 10 1930 "Oregon St."
"L" "10-18-1930" "7" "Stanford (CA)" "13" "Stanford, CA" "" 10 18 1930 "Oregon St."
"W" "10-25-1930" "57" "Pacific (OR)" "0" "Corvallis, OR" "" 10 25 1930 "Oregon St."
"L" "11-01-1930" "7" "Washington St." "14" "Portland, OR" "" 11 1 1930 "Oregon St."
"W" "11-15-1930" "15" "Oregon" "0" "Corvallis, OR" "" 11 15 1930 "Oregon St."
"W" "11-21-1930" "19" "UCLA" "0" "Los Angeles, CA" "" 11 21 1930 "Oregon St."
"W" "11-27-1930" "12" "West Virginia" "0" "Chicago, IL" "" 11 27 1930 "Oregon St."
"W" "09-19-1931" "76" "Willamette (OR)" "0" "Corvallis, OR" "" 9 19 1931 "Oregon St."
"W" "09-26-1931" "16" "Colorado" "0" "Portland, OR" "" 9 26 1931 "Oregon St."
"L" "10-03-1931" "0" "Southern California" "30" "Los Angeles, CA" "" 10 3 1931 "Oregon St."
"W" "10-09-1931" "25" "Linfield (OR)" "0" "Corvallis, OR" "" 10 9 1931 "Oregon St."
"L" "10-17-1931" "7" "Stanford (CA)" "25" "Stanford, CA" "" 10 17 1931 "Oregon St."
"W" "10-23-1931" "37" "Western Oregon" "0" "Corvallis, OR" "" 10 23 1931 "Oregon St."
"L" "10-31-1931" "6" "Washington St." "7" "Portland, OR" "" 10 31 1931 "Oregon St."
"W" "11-07-1931" "19" "Montana" "0" "Corvallis, OR" "" 11 7 1931 "Oregon St."
