"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-19-1936" "0" "Rhodes (TN)" "44" "Jonesboro, AR" "" 9 19 1936 "Arkansas St."
"W" "09-26-1936" "7" "Southern Illinois" "3" "Carbondale, IL" "" 9 26 1936 "Arkansas St."
"L" "10-02-1936" "6" "Delta St. (MS)" "53" "Cleveland, MS" "" 10 2 1936 "Arkansas St."
"L" "10-09-1936" "7" "Tennessee JC" "34" "Martin, TN" "" 10 9 1936 "Arkansas St."
"L" "10-16-1936" "7" "Hendrix (AR)" "28" "Jonesboro, AR" "" 10 16 1936 "Arkansas St."
"W" "10-30-1936" "7" "Arkansas-Monticello" "6" "Jonesboro, AR" "" 10 30 1936 "Arkansas St."
"W" "11-13-1936" "13" "Southern Arkansas" "6" "Magnolia, AR" "" 11 13 1936 "Arkansas St."
"L" "11-20-1936" "7" "Central Arkansas" "14" "Jonesboro, AR" "" 11 20 1936 "Arkansas St."
"L" "09-18-1937" "0" "Rhodes (TN)" "67" "?" "" 9 18 1937 "Arkansas St."
"L" "00-00-1937" "0" "Delta St. (MS)" "28" "Jonesboro, AR" "" 0 0 1937 "Arkansas St."
"W" "00-00-1937" "16" "Tennessee JC" "7" "?" "" 0 0 1937 "Arkansas St."
"L" "00-00-1937" "0" "Hendrix (AR)" "51" "?" "" 0 0 1937 "Arkansas St."
"L" "11-19-1937" "0" "Central Arkansas" "95" "Conway, AR" "" 11 19 1937 "Arkansas St."
"L" "00-00-1937" "0" "Arkansas-Monticello" "19" "Monticello, AR" "" 0 0 1937 "Arkansas St."
"L" "10-01-1938" "2" "Memphis (TN)" "38" "Jonesboro, AR" "" 10 1 1938 "Arkansas St."
"W" "10-07-1938" "7" "Tennessee JC" "6" "Martin, TN" "" 10 7 1938 "Arkansas St."
"L" "10-15-1938" "0" "Southern Illinois" "6" "Carbondale, IL" "" 10 15 1938 "Arkansas St."
