"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-29-1948" "7" "Youngstown St. (OH)" "19" "Kent, OH" "" 10 29 1948 "Kent St. (OH)"
"L" "11-06-1948" "14" "Bowling Green (OH)" "23" "Kent, OH" "" 11 6 1948 "Kent St. (OH)"
"W" "11-12-1948" "31" "Akron (OH)" "0" "Akron, OH" "" 11 12 1948 "Kent St. (OH)"
"W" "11-20-1948" "42" "Connecticut" "26" "Storrs, CT" "" 11 20 1948 "Kent St. (OH)"
"L" "09-23-1949" "20" "Western Reserve (OH)" "23" "Kent, OH" "" 9 23 1949 "Kent St. (OH)"
"W" "09-30-1949" "13" "Mount Union (OH)" "11" "Kent, OH" "" 9 30 1949 "Kent St. (OH)"
"L" "10-07-1949" "6" "Ohio" "34" "Athens, OH" "" 10 7 1949 "Kent St. (OH)"
"W" "10-14-1949" "26" "Central Michigan" "12" "Kent, OH" "" 10 14 1949 "Kent St. (OH)"
"W" "10-29-1949" "27" "Connecticut" "0" "Kent, OH" "" 10 29 1949 "Kent St. (OH)"
"L" "11-05-1949" "6" "Bowling Green (OH)" "27" "Bowling Green, OH" "" 11 5 1949 "Kent St. (OH)"
"W" "11-12-1949" "47" "Akron (OH)" "0" "Kent, OH" "" 11 12 1949 "Kent St. (OH)"
"W" "11-18-1949" "21" "Northern Illinois" "19" "DeKalb, IL" "" 11 18 1949 "Kent St. (OH)"
"L" "09-22-1950" "0" "Charleston (WV)" "7" "Charleston, WV" "" 9 22 1950 "Kent St. (OH)"
"L" "09-29-1950" "14" "Mount Union (OH)" "19" "Alliance, OH" "" 9 29 1950 "Kent St. (OH)"
"L" "10-07-1950" "7" "John Carroll (OH)" "48" "Cleveland, OH" "" 10 7 1950 "Kent St. (OH)"
"W" "10-14-1950" "58" "Marietta (OH)" "0" "Kent, OH" "" 10 14 1950 "Kent St. (OH)"
"W" "10-21-1950" "35" "Ohio" "13" "Kent, OH" "" 10 21 1950 "Kent St. (OH)"
"W" "10-27-1950" "56" "Northern Illinois" "7" "Kent, OH" "" 10 27 1950 "Kent St. (OH)"
"W" "11-04-1950" "19" "Bowling Green (OH)" "6" "Kent, OH" "" 11 4 1950 "Kent St. (OH)"
"W" "11-11-1950" "19" "Akron (OH)" "7" "Akron, OH" "" 11 11 1950 "Kent St. (OH)"
"L" "11-18-1950" "7" "New Hampshire" "13" "Durham, NH" "" 11 18 1950 "Kent St. (OH)"
"W" "09-22-1951" "48" "Western Michigan" "19" "Kalamazoo, MI" "" 9 22 1951 "Kent St. (OH)"
"W" "09-28-1951" "28" "Mount Union (OH)" "27" "Kent, OH" "" 9 28 1951 "Kent St. (OH)"
"W" "10-06-1951" "42" "Western Reserve (OH)" "20" "Cleveland, OH" "" 10 6 1951 "Kent St. (OH)"
"L" "10-13-1951" "7" "Bucknell (PA)" "13" "Kent, OH" "" 10 13 1951 "Kent St. (OH)"
"T" "10-20-1951" "14" "Charleston (WV)" "14" "Kent, OH" "" 10 20 1951 "Kent St. (OH)"
"L" "10-27-1951" "27" "Ohio" "28" "Athens, OH" "" 10 27 1951 "Kent St. (OH)"
"T" "11-03-1951" "27" "Bowling Green (OH)" "27" "Bowling Green, OH" "" 11 3 1951 "Kent St. (OH)"
"W" "11-10-1951" "48" "Akron (OH)" "7" "Kent, OH" "" 11 10 1951 "Kent St. (OH)"
"L" "11-17-1951" "0" "New Hampshire" "7" "Kent, OH" "" 11 17 1951 "Kent St. (OH)"
"W" "09-20-1952" "20" "Western Michigan" "13" "Kent, OH" "" 9 20 1952 "Kent St. (OH)"
