"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-20-1917" "0" "Albright (PA)" "1" "Myerstown, PA" "Temple Forfeits" 10 20 1917 "Temple (PA)"
"L" "00-00-1917" "0" "Moravian (PA)" "1" "?" "Temple Forfeits" 0 0 1917 "Temple (PA)"
"L" "00-00-1917" "0" "Susquehanna (PA)" "1" "Philadelphia, PA" "Temple Forfeits" 0 0 1917 "Temple (PA)"
"T" "00-00-1917" "6" "Temple Prep School (PA)" "6" "?" "" 0 0 1917 "Temple (PA)"
"L" "11-24-1917" "0" "Lebanon Valley (PA)" "1" "Philadelphia, PA" "Temple Forfeits" 11 24 1917 "Temple (PA)"
"L" "11-20-1919" "0" "Delaware Valley (PA)" "7" "Doylestown, PA" "" 11 20 1919 "Temple (PA)"
"W" "00-00-1922" "14" "East Stroudsburg (PA)" "0" "?" "" 0 0 1922 "Temple (PA)"
"T" "00-00-1922" "0" "New Jersey (NJ)" "0" "?" "" 0 0 1922 "Temple (PA)"
"L" "00-00-1922" "0" "SUNY-Farmingdale (NY)" "40" "?" "" 0 0 1922 "Temple (PA)"
"L" "00-00-1922" "0" "Millersville (PA)" "31" "?" "" 0 0 1922 "Temple (PA)"
"L" "00-00-1922" "6" "Gallaudet (DC)" "32" "?" "" 0 0 1922 "Temple (PA)"
"L" "00-00-1922" "6" "Saint Joseph's (PA)" "20" "?" "" 0 0 1922 "Temple (PA)"
"L" "10-06-1923" "0" "Haverford (PA)" "3" "Haverford, PA" "" 10 6 1923 "Temple (PA)"
"L" "10-20-1923" "6" "Juniata (PA)" "14" "Huntingdon, PA" "" 10 20 1923 "Temple (PA)"
"L" "10-27-1923" "0" "Ursinus (PA)" "52" "Collegeville, PA" "" 10 27 1923 "Temple (PA)"
"L" "11-10-1923" "7" "Susquehanna (PA)" "25" "Selinsgrove, PA" "" 11 10 1923 "Temple (PA)"
"L" "11-17-1923" "0" "Drexel Institute (PA)" "7" "Philadelphia, PA" "" 11 17 1923 "Temple (PA)"
"L" "10-04-1924" "6" "East Stroudsburg (PA)" "40" "East Stroudsburg, PA" "" 10 4 1924 "Temple (PA)"
"L" "10-18-1924" "0" "Scranton (PA)" "19" "Scranton, PA" "" 10 18 1924 "Temple (PA)"
"L" "11-01-1924" "0" "Wyoming Seminary (PA)" "34" "Kingston, PA" "" 11 1 1924 "Temple (PA)"
"L" "11-08-1924" "3" "West Chester (PA)" "13" "West Chester, PA" "" 11 8 1924 "Temple (PA)"
