"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-28-1953" "20" "Shaw (NC)" "6" "Miami, FL" "" 11 28 1953 "Bethune-Cookman (FL)"
"L" "12-12-1953" "0" "Virginia Union" "13" "Jacksonville, FL" "Tropical Bowl" 12 12 1953 "Bethune-Cookman (FL)"
"W" "10-02-1954" "13" "Paul Quinn (TX)" "6" "Daytona Beach, FL" "" 10 2 1954 "Bethune-Cookman (FL)"
"L" "10-09-1954" "6" "Morris Brown (GA)" "7" "Daytona Beach, FL" "" 10 9 1954 "Bethune-Cookman (FL)"
"W" "10-16-1954" "13" "Benedict (SC)" "6" "Columbia, SC" "" 10 16 1954 "Bethune-Cookman (FL)"
"W" "10-22-1954" "53" "Savannah St. (GA)" "6" "Savannah, GA" "" 10 22 1954 "Bethune-Cookman (FL)"
"W" "10-30-1954" "59" "Mississippi Industrial Training School" "6" "Daytona Beach, FL" "" 10 30 1954 "Bethune-Cookman (FL)"
"W" "11-06-1954" "25" "Grambling St. (LA)" "14" "Daytona Beach, FL" "" 11 6 1954 "Bethune-Cookman (FL)"
"L" "11-13-1954" "6" "Xavier (LA)" "20" "New Orleans, LA" "" 11 13 1954 "Bethune-Cookman (FL)"
"L" "11-20-1954" "7" "Allen (SC)" "30" "Columbia, SC" "" 11 20 1954 "Bethune-Cookman (FL)"
"W" "09-24-1955" "43" "Savannah St. (GA)" "2" "Daytona Beach, FL" "" 9 24 1955 "Bethune-Cookman (FL)"
"L" "10-01-1955" "6" "Paul Quinn (TX)" "13" "Dallas, TX" "" 10 1 1955 "Bethune-Cookman (FL)"
"L" "10-08-1955" "6" "Morris Brown (GA)" "27" "Atlanta, GA" "" 10 8 1955 "Bethune-Cookman (FL)"
"W" "10-15-1955" "24" "Benedict (SC)" "12" "Daytona Beach, FL" "" 10 15 1955 "Bethune-Cookman (FL)"
"L" "10-22-1955" "0" "Florida A&M" "32" "Jacksonville, FL" "" 10 22 1955 "Bethune-Cookman (FL)"
"T" "10-29-1955" "13" "Mississippi Industrial Training School" "13" "Tupelo, MS" "" 10 29 1955 "Bethune-Cookman (FL)"
