"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-26-1946" "7" "Prairie View A&M (TX)" "7" "Prairie View, TX" "" 10 26 1946 "Arkansas-Pine Bluff"
"W" "11-02-1946" "7" "Grambling St. (LA)" "6" "Pine Bluff, AR" "" 11 2 1946 "Arkansas-Pine Bluff"
"W" "11-09-1946" "13" "Samuel Huston (TX)" "0" "Austin, TX" "" 11 9 1946 "Arkansas-Pine Bluff"
"W" "11-16-1946" "26" "Langston (OK)" "0" "Pine Bluff, AR" "" 11 16 1946 "Arkansas-Pine Bluff"
"W" "11-23-1946" "13" "Lincoln (MO)" "7" "Jefferson City, MO" "" 11 23 1946 "Arkansas-Pine Bluff"
"W" "11-30-1946" "28" "Philander-Smith (AR)" "0" "Pine Bluff, AR" "" 11 30 1946 "Arkansas-Pine Bluff"
"W" "01-01-1947" "7" "Lane (TN)" "0" "Fort Worth, TX" "Cattle Bowl" 1 1 1947 "Arkansas-Pine Bluff"
"L" "00-00-1947" "0" "Tennessee St." "26" "?" "" 0 0 1947 "Arkansas-Pine Bluff"
"L" "10-04-1947" "0" "Wiley (TX)" "26" "Pine Bluff, AR" "" 10 4 1947 "Arkansas-Pine Bluff"
"T" "10-11-1947" "13" "Texas College" "13" "Tyler, TX" "" 10 11 1947 "Arkansas-Pine Bluff"
"L" "10-18-1947" "0" "Southern (LA)" "25" "Baton Rouge, LA" "" 10 18 1947 "Arkansas-Pine Bluff"
"L" "10-25-1947" "0" "Prairie View A&M (TX)" "6" "Pine Bluff, AR" "" 10 25 1947 "Arkansas-Pine Bluff"
"L" "11-01-1947" "0" "Bishop (TX)" "20" "Dallas, TX" "" 11 1 1947 "Arkansas-Pine Bluff"
"L" "11-08-1947" "7" "Samuel Huston (TX)" "8" "Pine Bluff, AR" "" 11 8 1947 "Arkansas-Pine Bluff"
"L" "11-15-1947" "0" "Langston (OK)" "13" "Langston, OK" "" 11 15 1947 "Arkansas-Pine Bluff"
"W" "11-22-1947" "13" "Lincoln (MO)" "6" "Saint Louis, MO" "Sportsman's Park" 11 22 1947 "Arkansas-Pine Bluff"
"W" "11-28-1947" "14" "Philander-Smith (AR)" "13" "Little Rock, AR" "" 11 28 1947 "Arkansas-Pine Bluff"
"W" "09-25-1948" "25" "Lane (TN)" "13" "Memphis, TN" "" 9 25 1948 "Arkansas-Pine Bluff"
"W" "10-02-1948" "19" "Wiley (TX)" "0" "Marshall, TX" "" 10 2 1948 "Arkansas-Pine Bluff"
"L" "10-09-1948" "0" "Texas College" "7" "Pine Bluff, AR" "" 10 9 1948 "Arkansas-Pine Bluff"
"L" "10-16-1948" "6" "Southern (LA)" "27" "Pine Bluff, AR" "" 10 16 1948 "Arkansas-Pine Bluff"
"L" "10-23-1948" "6" "Prairie View A&M (TX)" "15" "Prairie View, TX" "" 10 23 1948 "Arkansas-Pine Bluff"
"W" "10-30-1948" "21" "Bishop (TX)" "6" "Shreveport, LA" "" 10 30 1948 "Arkansas-Pine Bluff"
"L" "11-06-1948" "14" "Samuel Huston (TX)" "19" "Austin, TX" "" 11 6 1948 "Arkansas-Pine Bluff"
"L" "11-13-1948" "6" "Langston (OK)" "7" "Pine Bluff, AR" "" 11 13 1948 "Arkansas-Pine Bluff"
"T" "11-20-1948" "6" "Lincoln (MO)" "6" "Jefferson City, MO" "" 11 20 1948 "Arkansas-Pine Bluff"
"W" "11-25-1948" "7" "Philander-Smith (AR)" "6" "Pine Bluff, AR" "" 11 25 1948 "Arkansas-Pine Bluff"
"W" "09-24-1949" "19" "Lane (TN)" "6" "Memphis, TN" "" 9 24 1949 "Arkansas-Pine Bluff"
"T" "10-01-1949" "13" "Wiley (TX)" "13" "Pine Bluff, AR" "" 10 1 1949 "Arkansas-Pine Bluff"
"T" "10-08-1949" "7" "Texas College" "7" "Tyler, TX" "" 10 8 1949 "Arkansas-Pine Bluff"
"L" "10-15-1949" "6" "Southern (LA)" "47" "Baton Rouge, LA" "" 10 15 1949 "Arkansas-Pine Bluff"
"L" "10-22-1949" "7" "Prairie View A&M (TX)" "55" "Pine Bluff, AR" "" 10 22 1949 "Arkansas-Pine Bluff"
"L" "10-29-1949" "0" "Bishop (TX)" "26" "Dallas, TX" "" 10 29 1949 "Arkansas-Pine Bluff"
"W" "11-05-1949" "14" "Samuel Huston (TX)" "0" "Pine Bluff, AR" "" 11 5 1949 "Arkansas-Pine Bluff"
"L" "11-12-1949" "6" "Langston (OK)" "46" "Langston, OK" "" 11 12 1949 "Arkansas-Pine Bluff"
