"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-19-1953" "13" "Louisiana-Lafayette" "22" "Beaumont, TX" "" 9 19 1953 "Lamar (TX)"
"L" "09-26-1953" "6" "Northwestern St. (LA)" "12" "Natchitoches, LA" "" 9 26 1953 "Lamar (TX)"
"W" "10-03-1953" "19" "Stephen F. Austin (TX)" "14" "Beaumont, TX" "" 10 3 1953 "Lamar (TX)"
"L" "10-10-1953" "13" "Texas A&M-Commerce" "32" "Commerce, TX" "" 10 10 1953 "Lamar (TX)"
"L" "10-17-1953" "0" "Sam Houston St. (TX)" "34" "Huntsville, TX" "" 10 17 1953 "Lamar (TX)"
"L" "10-24-1953" "21" "Abilene Christian (TX)" "26" "Beaumont, TX" "" 10 24 1953 "Lamar (TX)"
"L" "10-31-1953" "6" "Texas St." "14" "Beaumont, TX" "" 10 31 1953 "Lamar (TX)"
"L" "11-07-1953" "27" "McMurry (TX)" "32" "Ballinger, TX" "" 11 7 1953 "Lamar (TX)"
"W" "11-14-1953" "21" "Sul Ross St. (TX)" "0" "Beaumont, TX" "" 11 14 1953 "Lamar (TX)"
"W" "11-28-1953" "60" "Mexico Poly Institute - White" "12" "Mexico City, Mexico" "" 11 28 1953 "Lamar (TX)"
"W" "09-18-1954" "26" "Louisiana-Lafayette" "20" "Lafayette, LA" "" 9 18 1954 "Lamar (TX)"
"L" "09-25-1954" "13" "Northwestern St. (LA)" "22" "Beaumont, TX" "" 9 25 1954 "Lamar (TX)"
"W" "10-02-1954" "19" "McMurry (TX)" "13" "Beaumont, TX" "" 10 2 1954 "Lamar (TX)"
"L" "10-09-1954" "7" "Stephen F. Austin (TX)" "20" "Nacogdoches, TX" "" 10 9 1954 "Lamar (TX)"
"L" "10-16-1954" "14" "Texas A&M-Commerce" "16" "Beaumont, TX" "" 10 16 1954 "Lamar (TX)"
"W" "10-23-1954" "6" "Sam Houston St. (TX)" "0" "Beaumont, TX" "" 10 23 1954 "Lamar (TX)"
"L" "10-30-1954" "14" "Abilene Christian (TX)" "33" "Abilene, TX" "" 10 30 1954 "Lamar (TX)"
"L" "11-06-1954" "12" "Texas St." "13" "San Marcos, TX" "" 11 6 1954 "Lamar (TX)"
"L" "11-13-1954" "14" "Texas A&M-Kingsville" "18" "Beaumont, TX" "" 11 13 1954 "Lamar (TX)"
"L" "11-20-1954" "13" "Sul Ross St. (TX)" "27" "Alpine, TX" "" 11 20 1954 "Lamar (TX)"
"W" "09-17-1955" "19" "Louisiana-Lafayette" "6" "Beaumont, TX" "" 9 17 1955 "Lamar (TX)"
"L" "09-24-1955" "6" "Northwestern St. (LA)" "7" "Natchitoches, LA" "" 9 24 1955 "Lamar (TX)"
"W" "10-01-1955" "29" "Texas A&M-Corpus Christi" "2" "Beaumont, TX" "" 10 1 1955 "Lamar (TX)"
"L" "10-08-1955" "8" "Stephen F. Austin (TX)" "20" "Beaumont, TX" "" 10 8 1955 "Lamar (TX)"
"L" "10-15-1955" "7" "Texas A&M-Commerce" "33" "Commerce, TX" "" 10 15 1955 "Lamar (TX)"
"L" "10-22-1955" "13" "Sam Houston St. (TX)" "46" "Huntsville, TX" "" 10 22 1955 "Lamar (TX)"
"L" "10-29-1955" "2" "McNeese St. (LA)" "17" "Lake Charles, LA" "" 10 29 1955 "Lamar (TX)"
"L" "11-05-1955" "7" "Texas St." "14" "Beaumont, TX" "" 11 5 1955 "Lamar (TX)"
"W" "11-12-1955" "20" "Texas A&M-Kingsville" "9" "Kingsville, TX" "" 11 12 1955 "Lamar (TX)"
