"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "09-24-1927" "6" "Saint Thomas (MN)" "6" "Saint Paul, MN" "" 9 24 1927 "Northern Iowa"
"W" "10-08-1927" "9" "Iowa Wesleyan" "0" "Cedar Falls, IA" "" 10 8 1927 "Northern Iowa"
"W" "10-15-1927" "6" "Buena Vista (IA)" "0" "Storm Lake, IA" "" 10 15 1927 "Northern Iowa"
"W" "10-21-1927" "13" "William Penn (IA)" "7" "Oskaloosa, IA" "" 10 21 1927 "Northern Iowa"
"W" "00-00-1927" "41" "Luther (IA)" "7" "?" "" 0 0 1927 "Northern Iowa"
"W" "11-05-1927" "20" "Northern Illinois" "6" "DeKalb, IL" "" 11 5 1927 "Northern Iowa"
"W" "00-00-1927" "32" "Parsons (IA)" "0" "?" "" 0 0 1927 "Northern Iowa"
"W" "00-00-1927" "14" "Upper Iowa" "6" "?" "" 0 0 1927 "Northern Iowa"
"L" "10-06-1928" "0" "Coe (IA)" "32" "Cedar Falls, IA" "" 10 6 1928 "Northern Iowa"
"W" "10-13-1928" "31" "Iowa Wesleyan" "0" "Mount Pleasant, IA" "" 10 13 1928 "Northern Iowa"
"W" "10-20-1928" "40" "William Penn (IA)" "0" "Cedar Falls, IA" "" 10 20 1928 "Northern Iowa"
"W" "10-27-1928" "39" "Northern Illinois" "0" "Cedar Falls, IA" "" 10 27 1928 "Northern Iowa"
"T" "10-27-1928" "13" "Upper Iowa" "13" "Fayette, IA" "" 10 27 1928 "Northern Iowa"
"T" "11-10-1928" "0" "Grinnell (IA)" "0" "Cedar Falls, IA" "" 11 10 1928 "Northern Iowa"
"T" "11-17-1928" "0" "Parsons (IA)" "0" "Fairfield, IA" "" 11 17 1928 "Northern Iowa"
"W" "11-24-1928" "12" "Luther (IA)" "0" "Decorah, IA" "" 11 24 1928 "Northern Iowa"
"W" "00-00-1928" "12" "Des Moines (IA)" "7" "Des Moines, IA" "" 0 0 1928 "Northern Iowa"
"L" "09-28-1929" "0" "Coe (IA)" "7" "Cedar Rapids, IA" "" 9 28 1929 "Northern Iowa"
