"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-12-1929" "2" "College of Idaho" "8" "Twin Falls, ID" "" 10 12 1929 "Idaho St."
"W" "00-00-1929" "31" "Montana Tech" "0" "Pocatello, ID" "" 0 0 1929 "Idaho St."
"W" "00-00-1929" "7" "Utah Freshmen" "0" "Pocatello, ID" "" 0 0 1929 "Idaho St."
"L" "11-02-1929" "0" "Intermountain Union (MT)" "6" "Helena, MT" "" 11 2 1929 "Idaho St."
"W" "00-00-1929" "40" "Western Montana" "0" "Dillon, MT" "" 0 0 1929 "Idaho St."
"W" "00-00-1929" "13" "Brigham Young JV (UT)" "6" "Pocatello, ID" "" 0 0 1929 "Idaho St."
"W" "00-00-1929" "27" "Ricks JC (ID)" "6" "Rexburg, ID" "" 0 0 1929 "Idaho St."
"L" "11-30-1929" "7" "Idaho" "41" "Pocatello, ID" "" 11 30 1929 "Idaho St."
"W" "00-00-1930" "18" "Brigham Young Freshmen (UT)" "13" "Provo, UT" "" 0 0 1930 "Idaho St."
"W" "10-04-1930" "20" "Southern Idaho" "0" "Boise, ID" "" 10 4 1930 "Idaho St."
"L" "00-00-1930" "7" "Brigham Young JV (UT)" "24" "Pocatello, ID" "" 0 0 1930 "Idaho St."
"W" "00-00-1930" "103" "Western Montana" "0" "Pocatello, ID" "" 0 0 1930 "Idaho St."
"W" "00-00-1930" "19" "Ricks JC (ID)" "13" "Rexburg, ID" "" 0 0 1930 "Idaho St."
"L" "00-00-1930" "24" "Montana Tech" "32" "Butte, MT" "" 0 0 1930 "Idaho St."
"L" "11-15-1930" "0" "Haskell Indian Nations (KS)" "43" "Pocatello, ID" "" 11 15 1930 "Idaho St."
"W" "00-00-1931" "7" "Brigham Young Freshmen (UT)" "0" "Pocatello, ID" "" 0 0 1931 "Idaho St."
"W" "00-00-1931" "21" "Ricks JC (ID)" "6" "Pocatello, ID" "" 0 0 1931 "Idaho St."
"L" "10-17-1931" "7" "Montana Tech" "14" "Pocatello, ID" "" 10 17 1931 "Idaho St."
"W" "00-00-1931" "20" "Southern Idaho" "6" "Albion, ID" "" 0 0 1931 "Idaho St."
"W" "00-00-1931" "12" "Honolulu McKinley HS (HI)" "6" "Pocatello, ID" "" 0 0 1931 "Idaho St."
"W" "00-00-1931" "38" "Intermountain Union (MT)" "0" "Helena, MT" "" 0 0 1931 "Idaho St."
"W" "10-31-1931" "111" "Western Montana" "0" "Dillon, MT" "" 10 31 1931 "Idaho St."
"W" "11-07-1931" "7" "Western St. (CO)" "6" "Pocatello, ID" "" 11 7 1931 "Idaho St."
"L" "09-24-1932" "0" "Utah St." "32" "Logan, UT" "" 9 24 1932 "Idaho St."
"W" "10-01-1932" "19" "Ricks JC (ID)" "6" "Rexburg, ID" "" 10 1 1932 "Idaho St."
"T" "10-08-1932" "0" "Montana St." "0" "Bozeman, MT" "" 10 8 1932 "Idaho St."
"W" "10-15-1932" "33" "Southern Idaho" "0" "Pocatello, ID" "" 10 15 1932 "Idaho St."
"L" "10-29-1932" "7" "Western St. (CO)" "13" "Gunnison, CO" "" 10 29 1932 "Idaho St."
"L" "11-04-1932" "0" "Brigham Young (UT)" "32" "Pocatello, ID" "" 11 4 1932 "Idaho St."
"W" "11-11-1932" "17" "Montana Tech" "7" "Butte, MT" "" 11 11 1932 "Idaho St."
"L" "00-00-1932" "7" "Carroll (MT)" "13" "Pocatello, ID" "" 0 0 1932 "Idaho St."
"W" "00-00-1933" "7" "Southern Idaho" "0" "Albion, ID" "" 0 0 1933 "Idaho St."
"W" "00-00-1933" "19" "Weber JC (UT)" "6" "Pocatello, ID" "" 0 0 1933 "Idaho St."
"W" "00-00-1933" "33" "Montana Tech" "13" "Pocatello, ID" "" 0 0 1933 "Idaho St."
"W" "00-00-1933" "14" "Ricks JC (ID)" "0" "Pocatello, ID" "" 0 0 1933 "Idaho St."
"L" "00-00-1933" "0" "College of Idaho" "21" "?" "" 0 0 1933 "Idaho St."
"W" "11-18-1933" "13" "Montana St." "6" "Pocatello, ID" "" 11 18 1933 "Idaho St."
"L" "10-06-1934" "14" "Ricks JC (ID)" "16" "Rexburg, ID" "" 10 6 1934 "Idaho St."
"W" "10-13-1934" "32" "Southern Idaho" "0" "Pocatello, ID" "" 10 13 1934 "Idaho St."
"W" "10-20-1934" "45" "Weber JC (UT)" "0" "Ogden, UT" "" 10 20 1934 "Idaho St."
"L" "10-27-1934" "14" "College of Idaho" "19" "Pocatello, ID" "" 10 27 1934 "Idaho St."
"T" "11-03-1934" "6" "Santa Rosa JC (CA)" "6" "Pocatello, ID" "" 11 3 1934 "Idaho St."
"W" "11-10-1934" "51" "Western St. (CO)" "0" "Pocatello, ID" "" 11 10 1934 "Idaho St."
"W" "00-00-1934" "25" "Boise JC (ID)" "6" "Boise, ID" "" 0 0 1934 "Idaho St."
"W" "10-05-1935" "26" "Southern Idaho" "6" "Albion, ID" "" 10 5 1935 "Idaho St."
"W" "10-12-1935" "27" "Ricks JC (ID)" "0" "Pocatello, ID" "" 10 12 1935 "Idaho St."
"W" "10-19-1935" "13" "Western St. (CO)" "0" "Gunnison, CO" "" 10 19 1935 "Idaho St."
"W" "10-26-1935" "37" "College of Idaho" "7" "Caldwell, ID" "" 10 26 1935 "Idaho St."
"W" "11-02-1935" "60" "Montana Tech" "0" "Pocatello, ID" "" 11 2 1935 "Idaho St."
"T" "11-09-1935" "7" "Montana St." "7" "Pocatello, ID" "" 11 9 1935 "Idaho St."
"W" "11-16-1935" "19" "Boise JC (ID)" "6" "Pocatello, ID" "" 11 16 1935 "Idaho St."
"W" "11-22-1935" "13" "Santa Rosa JC (CA)" "0" "Santa Rosa, CA" "" 11 22 1935 "Idaho St."
"L" "10-02-1936" "12" "Nevada" "21" "Reno, NV" "" 10 2 1936 "Idaho St."
"L" "10-10-1936" "13" "Montana" "45" "Missoula, MT" "" 10 10 1936 "Idaho St."
"W" "10-17-1936" "12" "Western St. (CO)" "0" "Pocatello, ID" "" 10 17 1936 "Idaho St."
"W" "10-24-1936" "34" "Ricks JC (ID)" "0" "Rexburg, ID" "" 10 24 1936 "Idaho St."
"L" "10-31-1936" "0" "Montana Tech" "6" "Butte, MT" "" 10 31 1936 "Idaho St."
"W" "11-06-1936" "18" "Southern Idaho" "7" "Pocatello, ID" "" 11 6 1936 "Idaho St."
"L" "11-11-1936" "19" "Montana St." "32" "Pocatello, ID" "" 11 11 1936 "Idaho St."
"W" "11-20-1936" "30" "College of Idaho" "0" "Pocatello, ID" "" 11 20 1936 "Idaho St."
"W" "09-25-1937" "18" "Gooding (ID)" "7" "Gooding, ID" "" 9 25 1937 "Idaho St."
"W" "10-02-1937" "45" "Ricks JC (ID)" "0" "Pocatello, ID" "" 10 2 1937 "Idaho St."
