"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-04-1972" "13" "Alcorn St. (MS)" "23" "Itta Bena, MS" "" 11 4 1972 "Mississippi Valley St."
"L" "11-18-1972" "6" "Jackson St. (MS)" "27" "Jackson, MS" "" 11 18 1972 "Mississippi Valley St."
"L" "09-08-1973" "13" "Alabama A&M" "41" "Normal, AL" "" 9 8 1973 "Mississippi Valley St."
"W" "09-15-1973" "19" "Arkansas-Pine Bluff" "0" "Itta Bena, MS" "" 9 15 1973 "Mississippi Valley St."
"L" "09-22-1973" "22" "Jackson St. (MS)" "26" "Itta Bena, MS" "" 9 22 1973 "Mississippi Valley St."
"L" "09-29-1973" "14" "Southern (LA)" "19" "Baton Rouge, LA" "" 9 29 1973 "Mississippi Valley St."
"L" "10-13-1973" "0" "Grambling St. (LA)" "17" "Grambling, LA" "" 10 13 1973 "Mississippi Valley St."
"W" "10-20-1973" "15" "Texas Southern" "6" "Itta Bena, MS" "" 10 20 1973 "Mississippi Valley St."
"W" "10-27-1973" "13" "Prairie View A&M (TX)" "6" "Itta Bena, MS" "" 10 27 1973 "Mississippi Valley St."
"L" "11-03-1973" "0" "Alcorn St. (MS)" "44" "Lorman, MS" "" 11 3 1973 "Mississippi Valley St."
"W" "09-14-1974" "16" "Alabama A&M" "15" "Itta Bena, MS" "" 9 14 1974 "Mississippi Valley St."
"W" "09-21-1974" "17" "Arkansas-Pine Bluff" "0" "Pine Bluff, AR" "" 9 21 1974 "Mississippi Valley St."
"L" "09-28-1974" "6" "Jackson St. (MS)" "25" "Jackson, MS" "" 9 28 1974 "Mississippi Valley St."
"L" "10-05-1974" "17" "Southern (LA)" "21" "Itta Bena, MS" "" 10 5 1974 "Mississippi Valley St."
"L" "10-19-1974" "14" "Grambling St. (LA)" "20" "Itta Bena, MS" "" 10 19 1974 "Mississippi Valley St."
"L" "10-26-1974" "34" "Texas Southern" "35" "Houston, TX" "" 10 26 1974 "Mississippi Valley St."
"W" "11-02-1974" "30" "Prairie View A&M (TX)" "7" "Itta Bena, MS" "" 11 2 1974 "Mississippi Valley St."
"L" "11-09-1974" "21" "Alcorn St. (MS)" "30" "Itta Bena, MS" "" 11 9 1974 "Mississippi Valley St."
"W" "11-23-1974" "63" "Bishop (TX)" "14" "Dallas, TX" "" 11 23 1974 "Mississippi Valley St."
"W" "11-28-1974" "24" "Alabama St." "17" "Itta Bena, MS" "" 11 28 1974 "Mississippi Valley St."
"L" "09-13-1975" "6" "Bethune-Cookman (FL)" "21" "?" "" 9 13 1975 "Mississippi Valley St."
"W" "09-20-1975" "50" "Arkansas-Pine Bluff" "14" "Itta Bena, MS" "" 9 20 1975 "Mississippi Valley St."
"L" "09-27-1975" "13" "Jackson St. (MS)" "14" "Jackson, MS" "" 9 27 1975 "Mississippi Valley St."
"W" "10-04-1975" "14" "Southern (LA)" "7" "Baton Rouge, LA" "" 10 4 1975 "Mississippi Valley St."
"L" "10-18-1975" "22" "Grambling St. (LA)" "38" "Grambling, LA" "" 10 18 1975 "Mississippi Valley St."
"L" "10-25-1975" "0" "Texas Southern" "7" "Houston, TX" "" 10 25 1975 "Mississippi Valley St."
"W" "11-01-1975" "27" "Prairie View A&M (TX)" "26" "Prairie View, TX" "" 11 1 1975 "Mississippi Valley St."
"W" "11-08-1975" "15" "Alcorn St. (MS)" "6" "Lorman, MS" "" 11 8 1975 "Mississippi Valley St."
"W" "11-15-1975" "20" "Wisconsin-La Crosse" "17" "Itta Bena, MS" "" 11 15 1975 "Mississippi Valley St."
"W" "11-22-1975" "20" "Bishop (TX)" "14" "Itta Bena, MS" "" 11 22 1975 "Mississippi Valley St."
"W" "09-04-1976" "13" "Langston (OK)" "0" "Itta Bena, MS" "" 9 4 1976 "Mississippi Valley St."
"W" "09-11-1976" "41" "Lincoln (MO)" "0" "Jefferson City, MO" "" 9 11 1976 "Mississippi Valley St."
"W" "09-18-1976" "23" "Arkansas-Pine Bluff" "21" "Pine Bluff, AR" "" 9 18 1976 "Mississippi Valley St."
"L" "09-25-1976" "12" "Jackson St. (MS)" "13" "Jackson, MS" "" 9 25 1976 "Mississippi Valley St."
"L" "10-02-1976" "0" "Southern (LA)" "45" "Baton Rouge, LA" "" 10 2 1976 "Mississippi Valley St."
"L" "10-16-1976" "7" "Grambling St. (LA)" "20" "Itta Bena, MS" "" 10 16 1976 "Mississippi Valley St."
"L" "10-23-1976" "7" "Texas Southern" "24" "Houston, TX" "" 10 23 1976 "Mississippi Valley St."
"W" "10-30-1976" "19" "Prairie View A&M (TX)" "12" "Prairie View, TX" "" 10 30 1976 "Mississippi Valley St."
"L" "11-06-1976" "7" "Alcorn St. (MS)" "42" "Itta Bena, MS" "" 11 6 1976 "Mississippi Valley St."
"L" "11-20-1976" "6" "Bishop (TX)" "12" "Itta Bena, MS" "" 11 20 1976 "Mississippi Valley St."
"W" "09-03-1977" "27" "Bishop (TX)" "10" "Itta Bena, MS" "" 9 3 1977 "Mississippi Valley St."
"W" "09-10-1977" "55" "Lincoln (MO)" "0" "Itta Bena, MS" "" 9 10 1977 "Mississippi Valley St."
"W" "09-17-1977" "12" "Arkansas-Pine Bluff" "9" "Itta Bena, MS" "" 9 17 1977 "Mississippi Valley St."
"L" "09-24-1977" "13" "Jackson St. (MS)" "37" "Itta Bena, MS" "" 9 24 1977 "Mississippi Valley St."
"W" "10-01-1977" "35" "Southern (LA)" "13" "Itta Bena, MS" "" 10 1 1977 "Mississippi Valley St."
"L" "10-08-1977" "8" "Langston (OK)" "34" "Langston, OK" "" 10 8 1977 "Mississippi Valley St."
"L" "10-15-1977" "21" "Grambling St. (LA)" "42" "Grambling, AL" "" 10 15 1977 "Mississippi Valley St."
"L" "10-22-1977" "33" "Texas Southern" "35" "Itta Bena, MS" "" 10 22 1977 "Mississippi Valley St."
"L" "10-29-1977" "0" "Prairie View A&M (TX)" "3" "Prairie View, TX" "" 10 29 1977 "Mississippi Valley St."
"W" "11-05-1977" "12" "Alcorn St. (MS)" "10" "Lorman, MS" "" 11 5 1977 "Mississippi Valley St."
"W" "09-02-1978" "27" "Bishop (TX)" "0" "Dallas, TX" "" 9 2 1978 "Mississippi Valley St."
"L" "09-09-1978" "7" "Kentucky St." "21" "Frankfort, KY" "" 9 9 1978 "Mississippi Valley St."
"W" "09-16-1978" "34" "Arkansas-Pine Bluff" "2" "Pine Bluff, AR" "" 9 16 1978 "Mississippi Valley St."
"L" "09-23-1978" "16" "Jackson St. (MS)" "27" "Jackson, MS" "" 9 23 1978 "Mississippi Valley St."
"L" "09-30-1978" "14" "Southern (LA)" "22" "Baton Rouge, LA" "" 9 30 1978 "Mississippi Valley St."
"W" "10-07-1978" "21" "Langston (OK)" "8" "Itta Bena, MS" "" 10 7 1978 "Mississippi Valley St."
"T" "10-14-1978" "0" "Grambling St. (LA)" "0" "Itta Bena, MS" "" 10 14 1978 "Mississippi Valley St."
"W" "10-21-1978" "38" "Texas Southern" "7" "Houston, TX" "" 10 21 1978 "Mississippi Valley St."
