"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-16-1968" "17" "North Alabama" "36" "Florence, AL" "" 11 16 1968 "Tennessee-Martin"
"L" "11-28-1968" "7" "Austin Peay St. (TN)" "9" "Martin, TN" "" 11 28 1968 "Tennessee-Martin"
"W" "09-13-1969" "7" "Austin Peay St. (TN)" "6" "Clarksville, TN" "" 9 13 1969 "Tennessee-Martin"
"L" "09-20-1969" "14" "Quantico Marines (VA)" "29" "Martin, TN" "" 9 20 1969 "Tennessee-Martin"
"L" "09-27-1969" "15" "McNeese St. (LA)" "17" "Martin, TN" "" 9 27 1969 "Tennessee-Martin"
"L" "10-11-1969" "20" "Jacksonville St. (AL)" "22" "Jacksonville, AL" "" 10 11 1969 "Tennessee-Martin"
"W" "10-18-1969" "31" "Parsons (IA)" "6" "Fairfield, IA" "Blum Stadium" 10 18 1969 "Tennessee-Martin"
"L" "10-25-1969" "6" "Delta St. (MS)" "28" "Cleveland, MS" "" 10 25 1969 "Tennessee-Martin"
"W" "11-01-1969" "25" "Pensacola NAS (FL)" "9" "Martin, TN" "" 11 1 1969 "Tennessee-Martin"
"L" "11-08-1969" "13" "Troy (AL)" "23" "Troy, AL" "" 11 8 1969 "Tennessee-Martin"
"L" "11-15-1969" "7" "North Alabama" "51" "Martin, TN" "" 11 15 1969 "Tennessee-Martin"
"L" "09-19-1970" "7" "Middle Tennessee St." "28" "Murfreesboro, TN" "" 9 19 1970 "Tennessee-Martin"
"W" "09-26-1970" "10" "McNeese St. (LA)" "7" "Lake Charles, LA" "" 9 26 1970 "Tennessee-Martin"
"L" "10-03-1970" "6" "Tennessee Tech" "17" "Martin, TN" "" 10 3 1970 "Tennessee-Martin"
"L" "10-10-1970" "14" "Jacksonville St. (AL)" "16" "Martin, TN" "" 10 10 1970 "Tennessee-Martin"
"W" "10-17-1970" "22" "Austin Peay St. (TN)" "21" "Martin, TN" "" 10 17 1970 "Tennessee-Martin"
"W" "10-24-1970" "17" "Delta St. (MS)" "13" "Cleveland, MS" "" 10 24 1970 "Tennessee-Martin"
"W" "10-31-1970" "30" "Pensacola NAS (FL)" "0" "Pensacola, FL" "" 10 31 1970 "Tennessee-Martin"
"W" "11-07-1970" "23" "Troy (AL)" "9" "Martin, TN" "" 11 7 1970 "Tennessee-Martin"
"W" "11-14-1970" "35" "North Alabama" "7" "Florence, AL" "" 11 14 1970 "Tennessee-Martin"
"W" "11-21-1970" "29" "West Alabama" "14" "Martin, TN" "" 11 21 1970 "Tennessee-Martin"
"W" "09-18-1971" "28" "Middle Tennessee St." "0" "Martin, TN" "" 9 18 1971 "Tennessee-Martin"
"L" "09-25-1971" "20" "McNeese St. (LA)" "24" "Martin, TN" "" 9 25 1971 "Tennessee-Martin"
"L" "10-02-1971" "7" "Tennessee Tech" "10" "Cookeville, TN" "" 10 2 1971 "Tennessee-Martin"
"W" "10-09-1971" "41" "Murray St. (KY)" "0" "Martin, TN" "" 10 9 1971 "Tennessee-Martin"
"W" "10-16-1971" "17" "Austin Peay St. (TN)" "3" "Clarksville, TN" "" 10 16 1971 "Tennessee-Martin"
"W" "10-23-1971" "17" "Delta St. (MS)" "12" "Martin, TN" "" 10 23 1971 "Tennessee-Martin"
"L" "10-30-1971" "10" "Jacksonville St. (AL)" "30" "Jacksonville, AL" "" 10 30 1971 "Tennessee-Martin"
"L" "11-06-1971" "0" "Troy (AL)" "21" "Troy, AL" "" 11 6 1971 "Tennessee-Martin"
"W" "11-13-1971" "20" "North Alabama" "7" "Martin, TN" "" 11 13 1971 "Tennessee-Martin"
"L" "11-20-1971" "7" "West Alabama" "28" "Livingston, AL" "" 11 20 1971 "Tennessee-Martin"
"L" "09-16-1972" "3" "Middle Tennessee St." "30" "Murfreesboro, TN" "" 9 16 1972 "Tennessee-Martin"
"L" "09-23-1972" "6" "Jacksonville St. (AL)" "20" "Martin, TN" "" 9 23 1972 "Tennessee-Martin"
"L" "09-30-1972" "10" "Tennessee Tech" "13" "Martin, TN" "" 9 30 1972 "Tennessee-Martin"
"L" "10-07-1972" "7" "Murray St. (KY)" "14" "Murray, KY" "" 10 7 1972 "Tennessee-Martin"
"L" "10-14-1972" "6" "Austin Peay St. (TN)" "18" "Martin, TN" "" 10 14 1972 "Tennessee-Martin"
"L" "10-21-1972" "12" "Delta St. (MS)" "24" "Cleveland, MS" "" 10 21 1972 "Tennessee-Martin"
"L" "10-28-1972" "15" "Nicholls St. (LA)" "18" "Martin, TN" "" 10 28 1972 "Tennessee-Martin"
"L" "11-04-1972" "23" "Troy (AL)" "28" "Martin, TN" "" 11 4 1972 "Tennessee-Martin"
"W" "11-11-1972" "21" "North Alabama" "16" "Florence, AL" "" 11 11 1972 "Tennessee-Martin"
"L" "11-18-1972" "6" "West Alabama" "35" "Livingston, AL" "" 11 18 1972 "Tennessee-Martin"
"L" "09-08-1973" "0" "Nicholls St. (LA)" "7" "Thibodaux, LA" "" 9 8 1973 "Tennessee-Martin"
"L" "09-15-1973" "0" "Middle Tennessee St." "7" "Martin, TN" "" 9 15 1973 "Tennessee-Martin"
"L" "09-22-1973" "7" "Jacksonville St. (AL)" "50" "Jacksonville, AL" "" 9 22 1973 "Tennessee-Martin"
"L" "09-29-1973" "9" "Tennessee Tech" "16" "Cookeville, TN" "" 9 29 1973 "Tennessee-Martin"
"L" "10-06-1973" "10" "Murray St. (KY)" "21" "Martin, TN" "" 10 6 1973 "Tennessee-Martin"
