"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "09-22-1962" "41" "Prairie View A&M (TX)" "7" "Jackson, MS" "" 9 22 1962 "Jackson St. (MS)"
"W" "09-29-1962" "50" "Mississippi Valley St." "0" "Jackson, MS" "" 9 29 1962 "Jackson St. (MS)"
"W" "10-06-1962" "51" "Arkansas-Pine Bluff" "0" "Jackson, MS" "" 10 6 1962 "Jackson St. (MS)"
"W" "10-13-1962" "34" "Alcorn St. (MS)" "0" "Lorman, MS" "" 10 13 1962 "Jackson St. (MS)"
"L" "10-20-1962" "14" "Southern (LA)" "19" "Baton Rouge, LA" "" 10 20 1962 "Jackson St. (MS)"
"W" "10-27-1962" "45" "Grambling St. (LA)" "31" "Grambling, LA" "" 10 27 1962 "Jackson St. (MS)"
"W" "11-03-1962" "36" "Wiley (TX)" "13" "Marshall, TX" "" 11 3 1962 "Jackson St. (MS)"
"W" "11-10-1962" "26" "Texas Southern" "13" "Mobile, AL" "" 11 10 1962 "Jackson St. (MS)"
"W" "12-01-1962" "36" "Tennessee St." "6" "Jackson, MS" "" 12 1 1962 "Jackson St. (MS)"
"W" "12-08-1962" "22" "Florida A&M" "6" "Miami, FL" "Orange Blossom Classic" 12 8 1962 "Jackson St. (MS)"
"L" "09-21-1963" "12" "Prairie View A&M (TX)" "28" "Prairie View, TX" "" 9 21 1963 "Jackson St. (MS)"
"W" "09-28-1963" "18" "Mississippi Valley St." "13" "Itta Bena, MS" "" 9 28 1963 "Jackson St. (MS)"
"L" "10-05-1963" "6" "Arkansas-Pine Bluff" "20" "Pine Bluff, AR" "" 10 5 1963 "Jackson St. (MS)"
"W" "10-12-1963" "22" "Alcorn St. (MS)" "13" "Jackson, MS" "" 10 12 1963 "Jackson St. (MS)"
"L" "10-19-1963" "16" "Southern (LA)" "17" "Jackson, MS" "" 10 19 1963 "Jackson St. (MS)"
"L" "10-26-1963" "16" "Grambling St. (LA)" "62" "Jackson, MS" "" 10 26 1963 "Jackson St. (MS)"
"W" "11-02-1963" "34" "Wiley (TX)" "12" "Jackson, MS" "" 11 2 1963 "Jackson St. (MS)"
"L" "11-09-1963" "0" "Texas Southern" "6" "Houston, TX" "" 11 9 1963 "Jackson St. (MS)"
"W" "11-16-1963" "56" "Mississippi Industrial Training School" "6" "Jackson, MS" "" 11 16 1963 "Jackson St. (MS)"
"L" "00-00-1964" "20" "Fort Benning (GA)" "42" "?" "" 0 0 1964 "Jackson St. (MS)"
"L" "09-19-1964" "13" "Prairie View A&M (TX)" "36" "Jackson, MS" "" 9 19 1964 "Jackson St. (MS)"
"W" "09-26-1964" "11" "Mississippi Valley St." "9" "Jackson, MS" "" 9 26 1964 "Jackson St. (MS)"
"W" "10-03-1964" "14" "Arkansas-Pine Bluff" "12" "Jackson, MS" "" 10 3 1964 "Jackson St. (MS)"
"L" "10-10-1964" "8" "Alcorn St. (MS)" "27" "Lorman, MS" "" 10 10 1964 "Jackson St. (MS)"
"W" "10-17-1964" "9" "Southern (LA)" "0" "Baton Rouge, LA" "" 10 17 1964 "Jackson St. (MS)"
"L" "10-24-1964" "26" "Grambling St. (LA)" "47" "Grambling, LA" "" 10 24 1964 "Jackson St. (MS)"
"W" "10-31-1964" "20" "Wiley (TX)" "14" "Marshall, TX" "" 10 31 1964 "Jackson St. (MS)"
"W" "11-07-1964" "24" "Texas Southern" "0" "Jackson, MS" "" 11 7 1964 "Jackson St. (MS)"
"W" "11-14-1964" "56" "Mississippi Industrial Training School" "0" "Holly Springs, MS" "" 11 14 1964 "Jackson St. (MS)"
"T" "09-18-1965" "7" "Prairie View A&M (TX)" "7" "Prairie View, TX" "" 9 18 1965 "Jackson St. (MS)"
"W" "09-25-1965" "21" "Alcorn St. (MS)" "6" "Jackson, MS" "" 9 25 1965 "Jackson St. (MS)"
"W" "10-02-1965" "24" "Arkansas-Pine Bluff" "21" "Pine Bluff, AR" "" 10 2 1965 "Jackson St. (MS)"
"W" "10-09-1965" "56" "Alabama St." "6" "Montgomery, AL" "" 10 9 1965 "Jackson St. (MS)"
"L" "10-16-1965" "21" "Southern (LA)" "24" "Jackson, MS" "" 10 16 1965 "Jackson St. (MS)"
"L" "10-23-1965" "20" "Grambling St. (LA)" "51" "Jackson, MS" "" 10 23 1965 "Jackson St. (MS)"
"W" "10-30-1965" "35" "Wiley (TX)" "14" "Marshall, TX" "" 10 30 1965 "Jackson St. (MS)"
"L" "11-06-1965" "14" "Texas Southern" "26" "Houston, TX" "" 11 6 1965 "Jackson St. (MS)"
"W" "11-20-1965" "18" "Mississippi Valley St." "14" "Itta Bena, MS" "" 11 20 1965 "Jackson St. (MS)"
"W" "09-17-1966" "14" "Prairie View A&M (TX)" "7" "Jackson, MS" "" 9 17 1966 "Jackson St. (MS)"
"T" "09-24-1966" "25" "Alcorn St. (MS)" "25" "Lorman, MS" "" 9 24 1966 "Jackson St. (MS)"
"W" "10-01-1966" "28" "Arkansas-Pine Bluff" "25" "Jackson, MS" "" 10 1 1966 "Jackson St. (MS)"
"W" "10-08-1966" "56" "Alabama St." "13" "Montgomery, AL" "" 10 8 1966 "Jackson St. (MS)"
"L" "10-15-1966" "28" "Southern (LA)" "45" "Baton Rouge, LA" "" 10 15 1966 "Jackson St. (MS)"
"L" "10-22-1966" "18" "Grambling St. (LA)" "27" "Grambling, LA" "" 10 22 1966 "Jackson St. (MS)"
"W" "10-29-1966" "28" "Wiley (TX)" "14" "Jackson, MS" "" 10 29 1966 "Jackson St. (MS)"
