"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-14-1933" "0" "Middle Tennessee St." "0" "Murfreesboro, TN" "" 10 14 1933 "Jacksonville St. (AL)"
"L" "00-00-1933" "13" "Marion Military Institute (AL)" "14" "?" "" 0 0 1933 "Jacksonville St. (AL)"
"L" "10-27-1933" "0" "Birmingham-Southern (AL)" "38" "Birmingham, AL" "" 10 27 1933 "Jacksonville St. (AL)"
"W" "00-00-1933" "40" "Piedmont (GA)" "0" "?" "" 0 0 1933 "Jacksonville St. (AL)"
"L" "11-10-1933" "7" "Troy (AL)" "18" "Jacksonville, AL" "" 11 10 1933 "Jacksonville St. (AL)"
"W" "10-13-1934" "20" "Marion Military Institute (AL)" "0" "Marion, AL" "" 10 13 1934 "Jacksonville St. (AL)"
"W" "10-20-1934" "20" "East Mississippi JC" "6" "Jacksonville, AL" "" 10 20 1934 "Jacksonville St. (AL)"
"L" "10-26-1934" "0" "Troy (AL)" "32" "Troy, AL" "" 10 26 1934 "Jacksonville St. (AL)"
"W" "00-00-1934" "6" "Pensacola NAS (FL)" "0" "?" "" 0 0 1934 "Jacksonville St. (AL)"
"L" "11-03-1934" "0" "Piedmont (GA)" "7" "Demorest, GA" "" 11 3 1934 "Jacksonville St. (AL)"
"L" "00-00-1934" "7" "Western Carolina (NC)" "18" "Cullowhee, NC" "" 0 0 1934 "Jacksonville St. (AL)"
"W" "00-00-1934" "20" "Bowdon St. (GA)" "6" "?" "" 0 0 1934 "Jacksonville St. (AL)"
"L" "11-29-1934" "7" "Cumberland (TN)" "41" "?" "" 11 29 1934 "Jacksonville St. (AL)"
"W" "00-00-1934" "19" "Georgia Southern" "13" "?" "" 0 0 1934 "Jacksonville St. (AL)"
"L" "09-27-1935" "0" "Union (TN)" "24" "Jackson, TN" "" 9 27 1935 "Jacksonville St. (AL)"
"L" "10-04-1935" "0" "Middle Tennessee St." "20" "Murfreesboro, TN" "" 10 4 1935 "Jacksonville St. (AL)"
"W" "10-19-1935" "40" "Marion Military Institute (AL)" "0" "Jacksonville, AL" "" 10 19 1935 "Jacksonville St. (AL)"
"W" "11-02-1935" "12" "Piedmont (GA)" "6" "Jacksonville, AL" "" 11 2 1935 "Jacksonville St. (AL)"
"L" "11-11-1935" "6" "Rollins (FL)" "18" "Orlando, FL" "" 11 11 1935 "Jacksonville St. (AL)"
"L" "11-23-1935" "6" "Spring Hill (AL)" "25" "Mobile, AL" "" 11 23 1935 "Jacksonville St. (AL)"
"L" "10-02-1936" "0" "Middle Tennessee St." "12" "Murfreesboro, TN" "" 10 2 1936 "Jacksonville St. (AL)"
"T" "10-17-1936" "20" "Marion Military Institute (AL)" "20" "Marion, AL" "" 10 17 1936 "Jacksonville St. (AL)"
"L" "00-00-1936" "13" "Pensacola NAS (FL)" "35" "?" "" 0 0 1936 "Jacksonville St. (AL)"
"W" "10-31-1936" "14" "Piedmont (GA)" "7" "Demorest, GA" "" 10 31 1936 "Jacksonville St. (AL)"
"L" "00-00-1937" "0" "Marion Military Institute (AL)" "6" "?" "" 0 0 1937 "Jacksonville St. (AL)"
"L" "10-08-1937" "0" "Middle Tennessee St." "19" "Murfreesboro, TN" "" 10 8 1937 "Jacksonville St. (AL)"
"L" "00-00-1937" "0" "Snead JC (AL)" "7" "?" "" 0 0 1937 "Jacksonville St. (AL)"
"L" "10-22-1937" "0" "Southern Mississippi" "58" "Hattiesburg, MS" "" 10 22 1937 "Jacksonville St. (AL)"
"L" "10-29-1937" "0" "Memphis (TN)" "46" "Memphis, TN" "" 10 29 1937 "Jacksonville St. (AL)"
"L" "00-00-1938" "0" "Union (TN)" "7" "Decatur, AL" "" 0 0 1938 "Jacksonville St. (AL)"
"L" "09-23-1938" "0" "Middle Tennessee St." "13" "Murfreesboro, TN" "" 9 23 1938 "Jacksonville St. (AL)"
