"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-20-1933" "13" "Northwest Missouri St." "0" "Cape Girardeau, MO" "" 10 20 1933 "Southeast Missouri St."
"W" "00-00-1933" "47" "Oakland City (IN)" "0" "?" "" 0 0 1933 "Southeast Missouri St."
"W" "11-03-1933" "22" "Missouri St." "13" "Springfield, MO" "" 11 3 1933 "Southeast Missouri St."
"W" "11-10-1933" "12" "Southern Illinois" "9" "Carbondale, IL" "" 11 10 1933 "Southeast Missouri St."
"L" "11-17-1933" "6" "Central Missouri St." "13" "Cape Girardeau, MO" "" 11 17 1933 "Southeast Missouri St."
"W" "09-28-1934" "13" "Carthage (WI)" "0" "Cape Girardeau, MO" "" 9 28 1934 "Southeast Missouri St."
"W" "10-05-1934" "14" "Southern Illinois" "6" "Carbondale, IL" "" 10 5 1934 "Southeast Missouri St."
"W" "10-12-1934" "7" "Central Missouri St." "6" "Warrensburg, MO" "" 10 12 1934 "Southeast Missouri St."
"W" "10-19-1934" "6" "Memphis (TN)" "0" "Cape Girardeau, MO" "" 10 19 1934 "Southeast Missouri St."
"W" "10-26-1934" "12" "Northwest Missouri St." "9" "Maryville, MO" "" 10 26 1934 "Southeast Missouri St."
"W" "11-02-1934" "29" "Missouri St." "7" "Cape Girardeau, MO" "" 11 2 1934 "Southeast Missouri St."
"W" "11-09-1934" "32" "Southern Illinois" "0" "Cape Girardeau, MO" "" 11 9 1934 "Southeast Missouri St."
"W" "11-17-1934" "55" "Oakland City (IN)" "0" "Cape Girardeau, MO" "" 11 17 1934 "Southeast Missouri St."
"L" "11-23-1934" "0" "Truman St. (MO)" "13" "Cape Girardeau, MO" "" 11 23 1934 "Southeast Missouri St."
"W" "09-27-1935" "14" "Indiana St." "0" "Cape Girardeau, MO" "" 9 27 1935 "Southeast Missouri St."
"W" "10-04-1935" "7" "Southern Illinois" "0" "Carbondale, IL" "" 10 4 1935 "Southeast Missouri St."
"W" "10-11-1935" "16" "Central Missouri St." "13" "Cape Girardeau, MO" "" 10 11 1935 "Southeast Missouri St."
"W" "10-18-1935" "32" "Arkansas College" "0" "Cape Girardeau, MO" "" 10 18 1935 "Southeast Missouri St."
"W" "10-25-1935" "20" "Northwest Missouri St." "7" "Cape Girardeau, MO" "" 10 25 1935 "Southeast Missouri St."
"L" "11-01-1935" "0" "Truman St. (MO)" "20" "Kirksville, MO" "" 11 1 1935 "Southeast Missouri St."
"W" "11-08-1935" "14" "Southern Illinois" "0" "Cape Girardeau, MO" "" 11 8 1935 "Southeast Missouri St."
"L" "11-15-1935" "0" "Missouri St." "6" "Springfield, MO" "" 11 15 1935 "Southeast Missouri St."
"W" "11-22-1935" "19" "Missouri-Rolla" "0" "Cape Girardeau, MO" "" 11 22 1935 "Southeast Missouri St."
"L" "09-25-1936" "0" "Hendrix (AR)" "6" "Cape Girardeau, MO" "" 9 25 1936 "Southeast Missouri St."
"L" "10-03-1936" "0" "Missouri" "20" "Columbia, MO" "" 10 3 1936 "Southeast Missouri St."
"L" "10-09-1936" "0" "Illinois College" "12" "Cape Girardeau, MO" "" 10 9 1936 "Southeast Missouri St."
"L" "10-16-1936" "2" "Central Missouri St." "14" "Warrensburg, MO" "" 10 16 1936 "Southeast Missouri St."
